ensembl_gene_id	Gene	log2FC	padj	gene_biotype
ENSG00000128585	MKLN1	-6.71e-01	 7.98e-03	protein_coding
ENSG00000103335	PIEZO1	-4.71e-02	 8.48e-01	protein_coding
ENSG00000099810	MTAP	 9.40e-03	 9.81e-01	protein_coding
ENSG00000143570	SLC39A1	 1.13e-01	 6.06e-01	protein_coding
ENSG00000111275	ALDH2	 2.32e-02	 9.66e-01	protein_coding
ENSG00000156831	NSMCE2	-3.45e-01	 3.78e-01	protein_coding
ENSG00000111271	ACAD10	 4.48e-02	 9.08e-01	protein_coding
ENSG00000003096	KLHL13	 8.99e-02	 8.78e-01	protein_coding
ENSG00000015171	ZMYND11	 2.61e-01	 5.57e-01	protein_coding
ENSG00000163898	LIPH	 5.91e-02	 9.28e-01	protein_coding
ENSG00000132334	PTPRE	-8.67e-02	 8.76e-01	protein_coding
ENSG00000240498	CDKN2B-AS1	-2.52e-01	 5.32e-01	lncRNA
ENSG00000100523	DDHD1	 6.52e-03	 9.91e-01	protein_coding
ENSG00000231721	LINC-PINT	-5.67e-01	 1.64e-02	lncRNA
ENSG00000149212	SESN3	-3.99e-01	 3.42e-01	protein_coding
ENSG00000163171	CDC42EP3	-1.67e-01	 7.54e-01	protein_coding
ENSG00000164961	WASHC5	 1.55e-01	 7.02e-01	protein_coding
ENSG00000104728	ARHGEF10	 4.22e-02	 9.27e-01	protein_coding
ENSG00000159399	HK2	 1.75e-01	 4.49e-01	protein_coding
ENSG00000049883	PTCD2	 1.06e-01	 8.64e-01	protein_coding
ENSG00000143545	RAB13	 1.59e-01	 5.82e-01	protein_coding
ENSG00000103507	BCKDK	 2.86e-01	 1.66e-01	protein_coding
ENSG00000272711	AC019069.1	 7.12e-03	 9.89e-01	lncRNA
ENSG00000147471	PLPBP	-3.36e-01	 3.36e-01	protein_coding
ENSG00000263934	SNORD3A	-1.27e+00	 2.39e-05	snoRNA
ENSG00000282386	AL358472.4	-6.26e-01	 8.52e-02	lncRNA
ENSG00000182372	CLN8	 1.45e-01	 7.74e-01	protein_coding
ENSG00000197302	ZNF720	-6.11e-01	 1.11e-01	protein_coding
ENSG00000100417	PMM1	 1.15e-01	 7.19e-01	protein_coding
ENSG00000170791	CHCHD7	-3.47e-01	 3.50e-01	protein_coding
ENSG00000068323	TFE3	 4.95e-01	 3.63e-04	protein_coding
ENSG00000146776	ATXN7L1	-2.97e-01	 5.18e-01	protein_coding
ENSG00000182158	CREB3L2	 1.62e-02	 9.66e-01	protein_coding
ENSG00000164970	FAM219A	 2.07e-02	 9.70e-01	protein_coding
ENSG00000164010	ERMAP	 1.43e-02	 9.81e-01	protein_coding
ENSG00000253982	AC100810.1	-5.76e-02	 9.14e-01	lncRNA
ENSG00000125170	DOK4	 2.17e-01	 6.01e-01	protein_coding
ENSG00000061273	HDAC7	 3.18e-01	 1.57e-01	protein_coding
ENSG00000226137	BAIAP2-DT	 2.23e-01	 6.49e-01	lncRNA
ENSG00000140025	EFCAB11	-3.40e-01	 4.55e-01	protein_coding
ENSG00000172346	CSDC2	 2.08e-01	 6.96e-01	protein_coding
ENSG00000107669	ATE1	-6.17e-01	 1.89e-02	protein_coding
ENSG00000102897	LYRM1	-1.01e-01	 8.38e-01	protein_coding
ENSG00000135211	TMEM60	-7.93e-02	 8.94e-01	protein_coding
ENSG00000181090	EHMT1	 1.95e-01	 4.37e-01	protein_coding
ENSG00000101076	HNF4A	-1.51e-01	 7.85e-01	protein_coding
ENSG00000138073	PREB	 2.45e-01	 1.91e-01	protein_coding
ENSG00000174177	CTU2	 2.83e-01	 2.37e-01	protein_coding
ENSG00000135018	UBQLN1	-4.54e-02	 8.95e-01	protein_coding
ENSG00000196151	WDSUB1	 1.58e-01	 7.59e-01	protein_coding
ENSG00000177868	SVBP	 2.10e-04	 1.00e+00	protein_coding
ENSG00000053254	FOXN3	-2.66e-01	 4.24e-01	protein_coding
ENSG00000137309	HMGA1	 3.53e-01	 1.04e-02	protein_coding
ENSG00000164008	C1orf50	-8.62e-03	 9.86e-01	protein_coding
ENSG00000130590	SAMD10	 3.57e-01	 2.84e-01	protein_coding
ENSG00000165304	MELK	-1.77e-01	 6.77e-01	protein_coding
ENSG00000092621	PHGDH	 2.55e-01	 2.00e-01	protein_coding
ENSG00000181894	ZNF329	-2.90e-01	 5.53e-01	protein_coding
ENSG00000143443	C1orf56	-1.66e-02	 9.70e-01	protein_coding
ENSG00000065029	ZNF76	 3.46e-01	 5.84e-02	protein_coding
ENSG00000262454	MIR193BHG	-2.46e-01	 6.33e-01	lncRNA
ENSG00000177225	GATD1	-6.81e-02	 8.45e-01	protein_coding
ENSG00000111860	CEP85L	-8.84e-01	 1.06e-02	protein_coding
ENSG00000197622	CDC42SE1	 1.59e-01	 4.94e-01	protein_coding
ENSG00000274070	CASTOR2	 4.58e-01	 9.15e-02	protein_coding
ENSG00000113569	NUP155	-3.26e-01	 1.63e-01	protein_coding
ENSG00000122642	FKBP9	-7.47e-02	 8.23e-01	protein_coding
ENSG00000203993	ARRDC1-AS1	 7.13e-03	 9.82e-01	lncRNA
ENSG00000258920	FOXN3-AS1	-1.66e-01	 7.29e-01	lncRNA
ENSG00000066654	THUMPD1	-5.46e-01	 1.68e-01	protein_coding
ENSG00000165949	IFI27	-1.86e-01	 7.16e-01	protein_coding
ENSG00000172053	QARS	 3.21e-01	 2.15e-02	protein_coding
ENSG00000147144	CCDC120	 1.79e-01	 6.57e-01	protein_coding
ENSG00000174917	MICOS13	-2.85e-01	 2.64e-01	protein_coding
ENSG00000188215	DCUN1D3	 3.52e-02	 9.53e-01	protein_coding
ENSG00000135698	MPHOSPH6	 7.54e-02	 9.05e-01	protein_coding
ENSG00000113048	MRPS27	 2.20e-01	 2.93e-01	protein_coding
ENSG00000089639	GMIP	 2.17e-02	 9.66e-01	protein_coding
ENSG00000197070	ARRDC1	 1.73e-01	 5.56e-01	protein_coding
ENSG00000137699	TRIM29	 3.19e-01	 1.33e-01	protein_coding
ENSG00000110013	SIAE	 1.48e-01	 7.55e-01	protein_coding
ENSG00000198898	CAPZA2	-4.91e-01	 2.37e-01	protein_coding
ENSG00000123636	BAZ2B	-1.65e-01	 7.74e-01	protein_coding
ENSG00000166741	NNMT	 1.23e-02	 9.64e-01	protein_coding
ENSG00000104863	LIN7B	-1.09e-02	 9.85e-01	protein_coding
ENSG00000171606	ZNF274	-1.69e-01	 6.79e-01	protein_coding
ENSG00000107672	NSMCE4A	-3.94e-01	 2.12e-01	protein_coding
ENSG00000181222	POLR2A	-5.57e-02	 9.08e-01	protein_coding
ENSG00000204291	COL15A1	-1.84e-01	 6.83e-01	protein_coding
ENSG00000064199	SPA17	 3.89e-01	 3.81e-01	protein_coding
ENSG00000083720	OXCT1	-1.85e-01	 6.06e-01	protein_coding
ENSG00000120075	HOXB5	 9.20e-02	 8.83e-01	protein_coding
ENSG00000120093	HOXB3	-3.10e-01	 5.11e-01	protein_coding
ENSG00000165572	KBTBD6	-1.58e-01	 7.48e-01	protein_coding
ENSG00000175322	ZNF519	-3.40e-01	 4.65e-01	protein_coding
ENSG00000130255	RPL36	-1.80e-01	 3.68e-01	protein_coding
ENSG00000141580	WDR45B	 1.37e-01	 6.30e-01	protein_coding
ENSG00000169258	GPRIN1	 2.95e-01	 2.62e-01	protein_coding
ENSG00000119632	IFI27L2	-2.54e-01	 5.68e-01	protein_coding
ENSG00000196511	TPK1	-1.78e-01	 6.80e-01	protein_coding
ENSG00000056972	TRAF3IP2	 2.70e-01	 3.84e-01	protein_coding
ENSG00000143458	GABPB2	-1.34e-01	 7.56e-01	protein_coding
ENSG00000105854	PON2	-2.06e-01	 6.71e-01	protein_coding
ENSG00000154144	TBRG1	 4.04e-02	 9.42e-01	protein_coding
ENSG00000108511	HOXB6	 1.73e-02	 9.78e-01	protein_coding
ENSG00000132207	SLX1A	-2.94e-01	 2.65e-01	protein_coding
ENSG00000170522	ELOVL6	 9.09e-02	 8.70e-01	protein_coding
ENSG00000005194	CIAPIN1	 9.46e-02	 7.44e-01	protein_coding
ENSG00000076924	XAB2	 3.87e-01	 2.00e-02	protein_coding
ENSG00000135625	EGR4	-2.28e-01	 6.62e-01	protein_coding
ENSG00000147394	ZNF185	 4.84e-02	 9.42e-01	protein_coding
ENSG00000197956	S100A6	-3.30e-01	 2.95e-02	protein_coding
ENSG00000179776	CDH5	 2.00e-01	 4.39e-01	protein_coding
ENSG00000170955	CAVIN3	 2.87e-02	 9.27e-01	protein_coding
ENSG00000231889	TRAF3IP2-AS1	-3.84e-01	 3.95e-01	lncRNA
ENSG00000155366	RHOC	 4.94e-02	 8.60e-01	protein_coding
ENSG00000180354	MTURN	-1.35e-01	 7.82e-01	protein_coding
ENSG00000154553	PDLIM3	-9.78e-02	 8.75e-01	protein_coding
ENSG00000141568	FOXK2	 1.92e-01	 3.56e-01	protein_coding
ENSG00000106714	CNTNAP3	-2.95e-01	 4.72e-01	protein_coding
ENSG00000005189	REXO5	-1.23e-01	 7.92e-01	protein_coding
ENSG00000204599	TRIM39	 2.54e-01	 4.56e-01	protein_coding
ENSG00000167733	HSD11B1L	-1.08e-01	 8.40e-01	protein_coding
ENSG00000164219	PGGT1B	-9.52e-01	 5.26e-03	protein_coding
ENSG00000180233	ZNRF2	-5.08e-01	 1.63e-01	protein_coding
ENSG00000231890	DARS-AS1	 5.38e-02	 9.35e-01	lncRNA
ENSG00000213599	SLX1A-SULT1A3	-2.91e-01	 3.82e-01	lncRNA
ENSG00000102978	POLR2C	 1.26e-01	 5.80e-01	protein_coding
ENSG00000148308	GTF3C5	 2.06e-01	 2.63e-01	protein_coding
ENSG00000071189	SNX13	-6.71e-01	 4.99e-02	protein_coding
ENSG00000198618	PPIAP22	 2.99e-01	 5.33e-01	processed_pseudogene
ENSG00000261052	SULT1A3	-3.62e-02	 9.55e-01	protein_coding
ENSG00000166165	CKB	 1.17e-01	 6.19e-01	protein_coding
ENSG00000168476	REEP4	-1.08e-02	 9.77e-01	protein_coding
ENSG00000124120	TTPAL	-3.59e-01	 2.43e-01	protein_coding
ENSG00000087077	TRIP6	 4.40e-02	 9.02e-01	protein_coding
ENSG00000110442	COMMD9	 2.54e-01	 1.49e-01	protein_coding
ENSG00000177697	CD151	 9.74e-03	 9.73e-01	protein_coding
ENSG00000188706	ZDHHC9	 3.10e-01	 2.68e-01	protein_coding
ENSG00000073969	NSF	-1.58e-01	 6.57e-01	protein_coding
ENSG00000125912	NCLN	 1.57e-01	 5.44e-01	protein_coding
ENSG00000138834	MAPK8IP3	-7.34e-01	 3.02e-04	protein_coding
ENSG00000110107	PRPF19	 3.52e-01	 1.08e-02	protein_coding
ENSG00000148429	USP6NL	 7.75e-02	 8.87e-01	protein_coding
ENSG00000173145	NOC3L	-5.75e-01	 1.46e-01	protein_coding
ENSG00000162613	FUBP1	-3.35e-02	 9.40e-01	protein_coding
ENSG00000169627	BOLA2B	-1.86e-01	 5.11e-01	protein_coding
ENSG00000166311	SMPD1	 4.10e-01	 3.16e-02	protein_coding
ENSG00000116127	ALMS1	-8.67e-02	 8.64e-01	protein_coding
ENSG00000188015	S100A3	-2.18e-01	 4.79e-01	protein_coding
ENSG00000115866	DARS	-1.14e-01	 8.36e-01	protein_coding
ENSG00000197712	FAM114A1	 1.85e-01	 6.22e-01	protein_coding
ENSG00000243753	HLA-L	-1.69e-01	 7.68e-01	transcribed_unprocessed_pseudogene
ENSG00000051341	POLQ	-1.12e-01	 8.54e-01	protein_coding
ENSG00000124508	BTN2A2	-6.93e-02	 8.81e-01	protein_coding
ENSG00000177700	POLR2L	-9.62e-03	 9.77e-01	protein_coding
ENSG00000204228	HSD17B8	 7.56e-02	 8.62e-01	protein_coding
ENSG00000231074	HCG18	 4.20e-02	 9.28e-01	lncRNA
ENSG00000196154	S100A4	-3.82e-01	 3.27e-02	protein_coding
ENSG00000125247	TMTC4	-1.81e-01	 6.66e-01	protein_coding
ENSG00000103024	NME3	-2.44e-01	 4.29e-01	protein_coding
ENSG00000134574	DDB2	 1.87e-01	 2.97e-01	protein_coding
ENSG00000074047	GLI2	 1.93e-01	 7.28e-01	protein_coding
ENSG00000111731	C2CD5	-5.54e-01	 1.64e-01	protein_coding
ENSG00000196678	ERI2	-9.18e-02	 8.80e-01	protein_coding
ENSG00000101161	PRPF6	 4.34e-01	 7.14e-03	protein_coding
ENSG00000120696	KBTBD7	 1.12e-01	 8.49e-01	protein_coding
ENSG00000167642	SPINT2	-1.85e-01	 7.11e-01	protein_coding
ENSG00000188846	RPL14	 3.20e-02	 9.10e-01	protein_coding
ENSG00000100379	KCTD17	 2.49e-01	 4.56e-01	protein_coding
ENSG00000072864	NDE1	 1.60e-01	 5.64e-01	protein_coding
ENSG00000254701	AC138866.2	-5.76e-01	 1.23e-01	unprocessed_pseudogene
ENSG00000253816	AC138866.1	-2.14e-01	 6.84e-01	unprocessed_pseudogene
ENSG00000102977	ACD	 2.85e-01	 2.16e-01	protein_coding
ENSG00000138376	BARD1	-4.32e-01	 2.24e-01	protein_coding
ENSG00000152409	JMY	-2.16e-01	 6.35e-01	protein_coding
ENSG00000089486	CDIP1	 3.94e-01	 8.31e-02	protein_coding
ENSG00000280206	AC026401.3	 5.86e-02	 9.22e-01	lncRNA
ENSG00000093000	NUP50	-7.01e-02	 8.81e-01	protein_coding
ENSG00000120662	MTRF1	-4.10e-01	 3.35e-01	protein_coding
ENSG00000204227	RING1	 2.50e-01	 3.05e-01	protein_coding
ENSG00000160179	ABCG1	 3.56e-01	 1.85e-01	protein_coding
ENSG00000140104	CLBA1	 2.11e-01	 6.31e-01	protein_coding
ENSG00000172500	FIBP	 1.43e-01	 4.95e-01	protein_coding
ENSG00000181458	TMEM45A	-1.11e-01	 7.91e-01	protein_coding
ENSG00000260285	AL133367.1	-5.76e-03	 9.92e-01	lncRNA
ENSG00000136141	LRCH1	-7.54e-02	 8.70e-01	protein_coding
ENSG00000166166	TRMT61A	 3.26e-02	 9.36e-01	protein_coding
ENSG00000167644	C19orf33	-7.44e-01	 6.07e-06	protein_coding
ENSG00000068078	FGFR3	 3.63e-01	 4.26e-01	protein_coding
ENSG00000229833	PET100	-5.41e-01	 9.67e-04	protein_coding
ENSG00000169062	UPF3A	-2.04e-01	 5.75e-01	protein_coding
ENSG00000170779	CDCA4	-4.11e-02	 9.03e-01	protein_coding
ENSG00000185947	ZNF267	-3.04e-01	 5.30e-01	protein_coding
ENSG00000170473	PYM1	 2.29e-01	 2.90e-01	protein_coding
ENSG00000241370	RPP21	-2.66e-01	 4.11e-01	protein_coding
ENSG00000160410	SHKBP1	 3.87e-01	 3.05e-02	protein_coding
ENSG00000143126	CELSR2	 2.60e-02	 9.53e-01	protein_coding
ENSG00000268516	AC020915.3	-4.84e-01	 2.46e-01	lncRNA
ENSG00000283103	AC010642.2	-1.88e-01	 7.07e-01	lncRNA
ENSG00000135362	PRR5L	 3.86e-02	 9.30e-01	protein_coding
ENSG00000159753	CARMIL2	-6.40e-02	 9.23e-01	protein_coding
ENSG00000143036	SLC44A3	-2.03e-01	 7.10e-01	protein_coding
ENSG00000278129	ZNF8	 1.08e-01	 7.94e-01	protein_coding
ENSG00000076944	STXBP2	 2.09e-01	 3.71e-01	protein_coding
ENSG00000006118	TMEM132A	 4.24e-01	 7.03e-03	protein_coding
ENSG00000103479	RBL2	-4.40e-01	 1.51e-01	protein_coding
ENSG00000121900	TMEM54	 1.03e-01	 7.95e-01	protein_coding
ENSG00000136536	MARCH7	-2.81e-01	 5.63e-01	protein_coding
ENSG00000156697	UTP14A	 3.01e-01	 3.88e-01	protein_coding
ENSG00000083290	ULK2	 3.84e-01	 3.10e-01	protein_coding
ENSG00000099904	ZDHHC8	-1.06e-01	 7.66e-01	protein_coding
ENSG00000151657	KIN	-1.56e-01	 7.86e-01	protein_coding
ENSG00000123358	NR4A1	-5.07e-01	 6.34e-03	protein_coding
ENSG00000110446	SLC15A3	 5.82e-01	 1.42e-01	protein_coding
ENSG00000198954	KIF1BP	 1.57e-01	 7.00e-01	protein_coding
ENSG00000196365	LONP1	 3.01e-01	 1.29e-01	protein_coding
ENSG00000152413	HOMER1	-8.96e-01	 3.03e-03	protein_coding
ENSG00000198131	ZNF544	-5.25e-02	 9.10e-01	protein_coding
ENSG00000166548	TK2	 1.07e-01	 8.16e-01	protein_coding
ENSG00000274523	RCC1L	 2.70e-01	 1.80e-01	protein_coding
ENSG00000154122	ANKH	 2.13e-01	 3.01e-01	protein_coding
ENSG00000109501	WFS1	 3.63e-01	 1.33e-01	protein_coding
ENSG00000151883	PARP8	 1.27e-01	 8.16e-01	protein_coding
ENSG00000165113	GKAP1	-2.29e-01	 6.58e-01	protein_coding
ENSG00000269958	AL049840.4	-7.84e-02	 9.02e-01	lncRNA
ENSG00000110108	TMEM109	 9.85e-02	 6.79e-01	protein_coding
ENSG00000065357	DGKA	 8.16e-02	 8.77e-01	protein_coding
ENSG00000153094	BCL2L11	-1.90e-01	 4.51e-01	protein_coding
ENSG00000106399	RPA3	-4.92e-01	 3.16e-02	protein_coding
ENSG00000250317	SMIM20	-7.79e-02	 8.98e-01	protein_coding
ENSG00000044115	CTNNA1	 3.42e-01	 5.01e-02	protein_coding
ENSG00000281856	AC106017.2	-1.54e-01	 7.84e-01	lncRNA
ENSG00000267216	AC020915.1	-3.30e-01	 3.95e-01	lncRNA
ENSG00000140284	SLC27A2	-5.35e-02	 9.21e-01	protein_coding
ENSG00000072134	EPN2	-2.26e-01	 5.12e-01	protein_coding
ENSG00000108379	WNT3	 2.09e-02	 9.73e-01	protein_coding
ENSG00000256053	APOPT1	-2.38e-01	 5.42e-01	protein_coding
ENSG00000142396	ERVK3-1	 9.03e-03	 9.82e-01	protein_coding
ENSG00000178567	EPM2AIP1	-2.98e-01	 5.21e-01	protein_coding
ENSG00000106415	GLCCI1	-5.03e-02	 9.20e-01	protein_coding
ENSG00000219545	UMAD1	-1.42e-01	 7.92e-01	protein_coding
ENSG00000166170	BAG5	-1.48e-01	 7.59e-01	protein_coding
ENSG00000170456	DENND5B	 3.08e-02	 9.50e-01	protein_coding
ENSG00000129535	NRL	-5.03e-02	 9.40e-01	protein_coding
ENSG00000177954	RPS27	-7.60e-01	 9.79e-05	protein_coding
ENSG00000126067	PSMB2	 2.23e-01	 1.78e-01	protein_coding
ENSG00000130826	DKC1	 1.77e-01	 4.68e-01	protein_coding
ENSG00000091490	SEL1L3	-6.94e-02	 8.67e-01	protein_coding
ENSG00000084234	APLP2	 1.35e-01	 6.14e-01	protein_coding
ENSG00000166971	AKTIP	-9.67e-02	 8.75e-01	protein_coding
ENSG00000153246	PLA2R1	-1.56e-01	 7.72e-01	protein_coding
ENSG00000167645	YIF1B	-1.79e-01	 4.52e-01	protein_coding
ENSG00000156795	WDYHV1	-2.99e-03	 9.93e-01	protein_coding
ENSG00000174428	GTF2IRD2B	-8.30e-02	 8.42e-01	protein_coding
ENSG00000087299	L2HGDH	-3.72e-01	 2.93e-01	protein_coding
ENSG00000100897	DCAF11	 2.52e-01	 2.44e-01	protein_coding
ENSG00000120129	DUSP1	-2.75e-01	 1.40e-01	protein_coding
ENSG00000196754	S100A2	-5.27e-01	 1.45e-01	protein_coding
ENSG00000143429	LSP1P4	-2.67e-01	 5.75e-01	transcribed_unprocessed_pseudogene
ENSG00000126215	XRCC3	 2.27e-01	 4.02e-01	protein_coding
ENSG00000188643	S100A16	 2.52e-02	 9.43e-01	protein_coding
ENSG00000127920	GNG11	-3.41e-02	 9.41e-01	protein_coding
ENSG00000204839	MROH6	-9.92e-02	 8.72e-01	protein_coding
ENSG00000152689	RASGRP3	 5.10e-01	 2.13e-01	protein_coding
ENSG00000166664	CHRFAM7A	 2.75e-01	 5.48e-01	protein_coding
ENSG00000047230	CTPS2	-1.09e-01	 7.81e-01	protein_coding
ENSG00000236499	LINC00896	-4.68e-01	 2.68e-01	lncRNA
ENSG00000164576	SAP30L	-1.58e-01	 6.93e-01	protein_coding
ENSG00000100227	POLDIP3	 1.98e-01	 4.58e-01	protein_coding
ENSG00000271746	AL031848.2	-7.92e-02	 9.02e-01	lncRNA
ENSG00000035862	TIMP2	 2.68e-01	 1.30e-01	protein_coding
ENSG00000153093	ACOXL	-2.14e-02	 9.73e-01	protein_coding
ENSG00000256500	AL139300.1	 2.69e-01	 5.89e-01	protein_coding
ENSG00000132824	SERINC3	 1.96e-01	 4.25e-01	protein_coding
ENSG00000152292	SH2D6	 2.10e-02	 9.74e-01	protein_coding
ENSG00000054179	ENTPD2	-2.11e-01	 6.35e-01	protein_coding
ENSG00000102030	NAA10	 7.83e-02	 7.65e-01	protein_coding
ENSG00000075651	PLD1	-4.57e-01	 2.74e-02	protein_coding
ENSG00000040608	RTN4R	-6.22e-02	 8.80e-01	protein_coding
ENSG00000177426	TGIF1	 4.36e-02	 8.90e-01	protein_coding
ENSG00000270022	Z93241.1	-1.79e+00	 1.57e-22	lncRNA
ENSG00000102312	PORCN	 3.48e-01	 2.77e-01	protein_coding
ENSG00000172965	MIR4435-2HG	-1.35e-01	 5.60e-01	lncRNA
ENSG00000187961	KLHL17	-2.78e-02	 9.56e-01	protein_coding
ENSG00000061794	MRPS35	-5.12e-02	 9.03e-01	protein_coding
ENSG00000228782	MRPL45P2	-4.12e-01	 3.38e-01	transcribed_unprocessed_pseudogene
ENSG00000075643	MOCOS	 9.38e-04	 9.98e-01	protein_coding
ENSG00000164418	GRIK2	-1.24e-01	 8.33e-01	protein_coding
ENSG00000126214	KLC1	 4.69e-02	 9.19e-01	protein_coding
ENSG00000136518	ACTL6A	 1.94e-03	 9.97e-01	protein_coding
ENSG00000153107	ANAPC1	 2.05e-02	 9.52e-01	protein_coding
ENSG00000226259	GTF2H2B	 2.59e-02	 9.70e-01	transcribed_unprocessed_pseudogene
ENSG00000044459	CNTLN	-3.03e-01	 5.32e-01	protein_coding
ENSG00000134463	ECHDC3	 3.10e-01	 5.21e-01	protein_coding
ENSG00000105829	BET1	-4.41e-01	 2.96e-01	protein_coding
ENSG00000196421	C20orf204	-1.72e-01	 7.61e-01	protein_coding
ENSG00000168924	LETM1	 2.74e-01	 2.07e-01	protein_coding
ENSG00000157470	FAM81A	 1.92e-01	 7.11e-01	protein_coding
ENSG00000130429	ARPC1B	 3.33e-01	 4.58e-02	protein_coding
ENSG00000160679	CHTOP	 6.97e-02	 7.85e-01	protein_coding
ENSG00000100418	DESI1	 2.59e-01	 2.38e-01	protein_coding
ENSG00000197912	SPG7	 3.84e-02	 9.02e-01	protein_coding
ENSG00000163528	CHCHD4	 1.02e-01	 7.91e-01	protein_coding
ENSG00000128185	DGCR6L	-4.54e-02	 9.10e-01	protein_coding
ENSG00000117419	ERI3	 1.04e-01	 6.74e-01	protein_coding
ENSG00000271853	AL162258.1	 3.78e-01	 3.98e-01	lncRNA
ENSG00000272030	AL162258.2	-2.55e-01	 6.16e-01	lncRNA
ENSG00000189171	S100A13	-5.88e-01	 1.87e-03	protein_coding
ENSG00000257556	LINC02298	-2.12e-02	 9.74e-01	lncRNA
ENSG00000203883	SOX18	-7.56e-02	 9.02e-01	protein_coding
ENSG00000157456	CCNB2	 1.06e-01	 7.14e-01	protein_coding
ENSG00000180694	TMEM64	-2.75e-01	 5.74e-01	protein_coding
ENSG00000148426	PROSER2	 1.24e-01	 6.96e-01	protein_coding
ENSG00000119878	CRIPT	 6.28e-02	 9.24e-01	protein_coding
ENSG00000248919	ATP5MF-PTCD1	 5.44e-01	 9.24e-02	protein_coding
ENSG00000106244	PDAP1	 1.08e-01	 7.06e-01	protein_coding
ENSG00000119729	RHOQ	 1.99e-02	 9.74e-01	protein_coding
ENSG00000136522	MRPL47	-1.17e-01	 8.23e-01	protein_coding
ENSG00000243649	CFB	 9.30e-02	 7.13e-01	protein_coding
ENSG00000142686	C1orf216	-9.45e-02	 8.10e-01	protein_coding
ENSG00000114354	TFG	 3.66e-01	 4.01e-02	protein_coding
ENSG00000215302	AC127502.1	-5.97e-01	 1.23e-01	transcribed_unprocessed_pseudogene
ENSG00000157483	MYO1E	-7.72e-02	 7.91e-01	protein_coding
ENSG00000167513	CDT1	 3.86e-01	 3.83e-02	protein_coding
ENSG00000188290	HES4	-2.21e-01	 4.41e-01	protein_coding
ENSG00000104529	EEF1D	 1.44e-01	 5.39e-01	protein_coding
ENSG00000097021	ACOT7	 1.41e-01	 5.99e-01	protein_coding
ENSG00000151665	PIGF	-6.54e-02	 9.14e-01	protein_coding
ENSG00000184277	TM2D3	-2.83e-01	 4.14e-01	protein_coding
ENSG00000087448	KLHL42	-4.24e-02	 9.27e-01	protein_coding
ENSG00000160917	CPSF4	-4.82e-02	 9.02e-01	protein_coding
ENSG00000277053	GTF2IP1	-3.03e-02	 9.49e-01	transcribed_unprocessed_pseudogene
ENSG00000266472	MRPS21	-2.45e-01	 2.66e-01	protein_coding
ENSG00000250565	ATP6V1E2	 6.78e-02	 9.09e-01	protein_coding
ENSG00000004799	PDK4	-8.95e-02	 8.74e-01	protein_coding
ENSG00000241468	ATP5MF	-6.51e-02	 7.87e-01	protein_coding
ENSG00000104447	TRPS1	-7.02e-01	 5.67e-02	protein_coding
ENSG00000126001	CEP250	 2.82e-01	 4.12e-01	protein_coding
ENSG00000063587	ZNF275	-2.24e-01	 6.71e-01	protein_coding
ENSG00000204366	ZBTB12	 7.01e-03	 9.89e-01	protein_coding
ENSG00000123179	EBPL	-1.30e-01	 7.54e-01	protein_coding
ENSG00000198064	NPIPB13	-3.10e-01	 5.20e-01	protein_coding
ENSG00000131725	WDR44	-1.93e-01	 6.90e-01	protein_coding
ENSG00000100889	PCK2	 3.06e-01	 1.04e-01	protein_coding
ENSG00000198910	L1CAM	 2.85e-01	 5.63e-01	protein_coding
ENSG00000153561	RMND5A	-1.87e-01	 5.79e-01	protein_coding
ENSG00000198858	R3HDM4	 1.32e-01	 6.61e-01	protein_coding
ENSG00000134222	PSRC1	-7.40e-03	 9.85e-01	protein_coding
ENSG00000106246	PTCD1	-2.44e-01	 4.88e-01	protein_coding
ENSG00000175104	TRAF6	 2.21e-01	 6.55e-01	protein_coding
ENSG00000116852	KIF21B	 3.50e-02	 9.45e-01	protein_coding
ENSG00000135537	AFG1L	-6.01e-01	 1.26e-01	protein_coding
ENSG00000231500	RPS18	-6.54e-01	 5.15e-06	protein_coding
ENSG00000185507	IRF7	 6.62e-02	 8.73e-01	protein_coding
ENSG00000114331	ACAP2	-8.30e-01	 1.73e-02	protein_coding
ENSG00000115561	CHMP3	-1.51e-01	 6.88e-01	protein_coding
ENSG00000008282	SYPL1	-4.32e-01	 9.01e-02	protein_coding
ENSG00000135999	EPC2	-5.40e-01	 1.64e-01	protein_coding
ENSG00000106245	BUD31	 1.32e-01	 6.25e-01	protein_coding
ENSG00000181830	SLC35C1	-9.67e-02	 7.81e-01	protein_coding
ENSG00000102981	PARD6A	 1.03e-01	 8.08e-01	protein_coding
ENSG00000239305	RNF103	-4.54e-01	 1.89e-01	protein_coding
ENSG00000206538	VGLL3	 2.13e-01	 6.90e-01	protein_coding
ENSG00000169895	SYAP1	-6.92e-03	 9.86e-01	protein_coding
ENSG00000109790	KLHL5	 8.00e-03	 9.87e-01	protein_coding
ENSG00000105520	PLPPR2	 1.86e-01	 4.48e-01	protein_coding
ENSG00000087087	SRRT	 2.76e-01	 1.14e-01	protein_coding
ENSG00000241685	ARPC1A	 4.17e-01	 4.69e-02	protein_coding
ENSG00000116514	RNF19B	 2.68e-01	 3.91e-01	protein_coding
ENSG00000102753	KPNA3	 4.84e-02	 9.31e-01	protein_coding
ENSG00000173295	FAM86B3P	-3.81e-01	 3.50e-01	transcribed_unprocessed_pseudogene
ENSG00000253981	ALG1L13P	-8.08e-02	 8.70e-01	transcribed_unprocessed_pseudogene
