Ensembl_Gene	Common_Gene	Source	Nucleus_log2FC	Nucleolus_log2FC	Lamina_log2FC	Nuclear_Pore_log2FC	Cytosol_log2FC	ERM_log2FC	OMM_log2FC	ER_Lumen_log2FC	Nucleus_Orphan	Nucleolus_Orphan	Lamina_Orphan	Nuclear_pore_Orphan	Cytosol_Orphan	ERM_Orphan	OMM_Orphan	Nucleus_Deorphaned	Cytosol_Deorphaned
ENSG00000145147	SLIT2	Atlas_Analysis	-0.574356139	0.076785093	-0.142525783	0.151794748	0.272230171	2.064969064	1.672021016	-0.079443486	0	0	0	0	0	0	0	0	0
ENSG00000145214	DGKQ	Atlas_Analysis	1.919136272	0.608026129	0.719109083	1.103055436	-0.336136974	-0.459030213	-0.672080785	0.530787355	0	0	0	0	0	0	0	0	0
ENSG00000145246	ATP10D	Atlas_Analysis	-0.447241433	0.790296056	-0.405234768	-0.815356317	-0.345564134	2.502416754	1.15674358	-0.142787488	0	1	0	0	0	0	0	0	0
ENSG00000145284	SCD5	Atlas_Analysis	-1.081388525	-1.600278491	-0.831512219	0.1948291	-0.030366111	1.676700053	1.518837492	0.187714018	0	0	0	0	0	0	0	0	0
ENSG00000145293	ENOPH1	Atlas_Analysis	-0.123022817	0.821011508	-0.267348967	-0.086880263	-0.127380471	-0.370130763	-0.145607571	-0.107893197	0	1	0	0	0	0	0	0	0
ENSG00000145331	TRMT10A	Atlas_Analysis	-0.056777476	1.043255238	-0.165606645	-0.975599327	0.101968997	0.847521656	-0.080612583	-0.355472997	0	1	0	0	0	0	0	0	0
ENSG00000145332	KLHL8	Atlas_Analysis	-0.00174377	0.090128119	0.009397295	-0.755378806	0.511085141	0.833951834	0.212108786	-0.345157363	0	0	0	0	0	0	0	0	0
ENSG00000145390	USP53	Atlas_Analysis	0.786329459	1.023094844	0.899908683	-0.055201912	0.349638019	0.846780777	0.26876929	-0.436962672	0	0	0	0	0	0	0	0	0
ENSG00000145495	MARCH6	Atlas_Analysis	0.287008525	0.287606374	0.566070127	0.027528636	-0.433068314	1.532321144	0.987080409	0.04617897	0	0	0	0	0	0	0	0	0
ENSG00000145569	FAM105A	Atlas_Analysis	-0.893316269	-0.212587118	-0.167350268	-0.470067283	-0.294297941	1.517627906	0.493807683	0.089710035	0	0	0	0	0	0	0	0	0
ENSG00000145675	PIK3R1	Atlas_Analysis	0.312618204	0.697261115	0.529573038	0.206846515	0.714759748	1.05039612	0.488543541	0.062876237	0	0	0	0	0	0	0	0	0
ENSG00000145685	LHFPL2	Atlas_Analysis	-0.092516752	0.653350802	0.243367129	-0.302059222	0.345413276	1.183468107	1.097175407	0.053840673	0	0	0	0	0	0	0	0	0
ENSG00000145703	IQGAP2	Atlas_Analysis	-0.919360062	0.673544633	-0.091314643	0.137682972	0.656144238	0.931657659	0.268074977	-0.330079118	0	0	0	0	0	0	0	0	0
ENSG00000145725	PPIP5K2	Atlas_Analysis	0.268457703	0.7991488	0.443077563	-0.785947394	0.301755312	0.952062158	0.505580722	-0.224756612	0	0	0	0	0	0	0	0	0
ENSG00000145730	PAM	Atlas_Analysis	-0.945792956	-0.699244266	-0.508316274	-0.413283474	-0.512788797	1.087389781	1.397314847	-0.187460614	0	0	0	0	0	0	0	0	0
ENSG00000145734	BDP1	Atlas_Analysis	0.550641124	0.780874727	0.897088541	0.152494747	0.422328909	0.756530146	0.309284325	-0.285039653	0	0	0	0	0	0	0	0	0
ENSG00000145740	SLC30A5	Atlas_Analysis	-0.12918507	0.181042489	-0.127431491	0.104650403	-0.631485253	0.868452134	0.591223435	-0.016848775	0	0	0	0	0	0	0	0	0
ENSG00000145782	ATG12	Atlas_Analysis	0.773041504	0.357623051	1.025018378	-0.438724348	-0.10225956	0.512313706	-0.203537631	0.040397427	0	0	0	0	0	0	0	0	0
ENSG00000145817	YIPF5	Atlas_Analysis	-0.564767171	-1.108156673	-0.369045734	-0.716100181	-0.418848182	1.212694483	0.177210033	0.0164476	0	0	0	0	0	0	0	0	0
ENSG00000145860	RNF145	Atlas_Analysis	-0.0337138	-1.254504933	0.154923429	-0.226310441	0.158678227	1.139205516	0.94843735	-0.014774229	0	0	0	0	0	0	0	0	0
ENSG00000145868	FBXO38	Atlas_Analysis	0.513028475	0.913298739	0.625083777	0.006366921	0.073704497	0.157273786	-0.465225963	-0.274281198	0	0	0	0	0	0	0	0	0
ENSG00000145882	PCYOX1L	Atlas_Analysis	0.524006722	1.288831494	1.036947262	0.566559025	-0.299685022	0.863721061	1.754445048	0.117318164	0	1	0	0	0	0	0	0	0
ENSG00000145901	TNIP1	Atlas_Analysis	-0.352880375	-0.744241728	-0.410471223	0.979422569	0.512294194	-0.194753087	0.39698452	0.030515008	0	0	0	1	0	0	0	0	0
ENSG00000145908	ZNF300	Atlas_Analysis	0.785813588	0.431823707	1.119184454	1.016850981	-0.035266078	0.196414398	-0.26769673	-0.069253738	0	0	0	0	0	0	0	0	0
ENSG00000145990	GFOD1	Atlas_Analysis	1.713697282	0.631367382	2.73343456	0.454506336	0.029410882	1.155413218	0.085023814	-0.029122918	1	0	1	0	0	1	0	1	0
ENSG00000146063	TRIM41	Atlas_Analysis	1.2286502	0.640147316	0.732556218	0.78741324	0.396681096	-0.054344336	0.029492411	0.220493726	0	0	0	0	0	0	0	0	0
ENSG00000146067	FAM193B	Atlas_Analysis	1.337626533	0.656747505	1.14349123	0.527072235	0.043133843	-0.487508132	-0.621104845	0.462994172	0	0	0	0	0	0	0	0	0
ENSG00000146083	RNF44	Atlas_Analysis	1.323297357	0.342069044	0.935082983	0.776091963	0.055331383	-0.792812422	-0.34382744	0.365602096	0	0	0	0	0	0	0	0	0
ENSG00000146085	MUT	Atlas_Analysis	-0.704121592	-1.304999051	-0.3514453	-0.415105069	-0.326703655	0.404995777	2.783011258	-0.321098235	0	0	0	0	0	0	1	0	0
ENSG00000146247	PHIP	Atlas_Analysis	0.801116929	0.624166263	1.066396279	-0.094211274	0.240415074	-0.009206957	0.14740152	-0.214329372	0	0	0	0	0	0	0	0	0
ENSG00000146263	MMS22L	Atlas_Analysis	1.126472953	1.10207722	1.204665554	0.22256147	0.048204206	1.071002231	-0.145119356	-0.155545508	0	0	0	0	0	1	0	0	0
ENSG00000146281	PM20D2	Atlas_Analysis	0.019916318	0.876006783	0.150779076	-0.067354494	0.17205624	0.652041526	0.102484734	-0.314883711	0	1	0	0	0	0	0	0	0
ENSG00000146373	RNF217	Atlas_Analysis	1.642063027	1.120894698	2.342851536	0.586662478	0.009717433	0.113255636	0.06571799	0.239369255	0	0	0	0	0	0	0	0	0
ENSG00000146416	AIG1	Atlas_Analysis	-0.769460184	-1.31759202	-0.381571669	-0.602669555	-0.674894596	0.526163202	0.874663195	-0.205060031	0	0	0	0	0	0	0	0	0
ENSG00000146433	TMEM181	Atlas_Analysis	0.689267363	0.52514123	1.107246986	-0.61556736	0.025822216	1.258405734	1.516131125	-0.199491506	0	0	0	0	0	0	0	0	0
ENSG00000146555	SDK1	Atlas_Analysis	-0.627742128	-1.144234668	-0.32172525	0.679321894	-0.008479419	1.031080179	1.674418867	0.056963021	0	0	0	0	0	0	0	0	0
ENSG00000146587	RBAK	Atlas_Analysis	1.167999678	1.38831386	2.068196088	-0.315246505	0.176933668	0.514653911	-0.237373538	-0.285666117	0	0	1	0	0	0	0	0	0
ENSG00000146592	CREB5	Atlas_Analysis	1.592164316	1.170973351	2.233485901	-0.001516554	0.227161803	-0.423104911	0.299853728	-0.065418526	0	0	0	0	0	0	0	0	0
ENSG00000146676	PURB	Atlas_Analysis	1.194953573	1.490080655	2.639903632	-0.171717276	-0.30906354	0.383079371	0.177088539	-0.151757553	0	0	1	0	0	0	0	0	0
ENSG00000146729	GBAS	Atlas_Analysis	-0.090911538	0.771601822	-0.000817822	-0.096878081	-0.205613786	-0.59146191	-0.189641306	-0.455768398	0	1	0	0	0	0	0	0	0
ENSG00000146757	ZNF92	Atlas_Analysis	0.419867314	1.551567236	0.91583818	-0.283051417	-0.740536371	-0.489694252	-1.018617957	0.045615758	0	1	0	0	0	0	0	0	0
ENSG00000146776	NA	ERM_Analysis	0.627252609	-0.484116052	1.427967605	0.541846564	0.157438192	1.335341537	-0.679902914	-0.153422418	0	0	0	0	0	1	0	0	0
ENSG00000146802	TMEM168	Atlas_Analysis	-0.026205165	-0.282110235	0.526256177	0.465616097	-0.608972563	1.576194193	1.104416486	-0.134063374	0	0	0	0	0	0	0	0	0
ENSG00000146826	C7orf43	Atlas_Analysis	0.990910356	0.076190666	0.759698341	0.336315323	-0.259099355	-3.501310478	-0.820826209	0.588772285	0	0	0	0	0	0	0	0	0
ENSG00000146828	SLC12A9	Atlas_Analysis	0.480070712	-1.153732896	0.110927058	0.946306633	-0.358826326	0.119234366	0.916720798	0.408223888	0	0	0	0	0	0	0	0	0
ENSG00000146830	GIGYF1	Atlas_Analysis	1.978612739	0.854206988	1.401169736	1.421040172	-0.25118113	-0.632766843	-0.776377556	0.554862698	0	0	0	0	0	0	0	0	0
ENSG00000146842	TMEM209	Atlas_Analysis	-0.422756887	0.284699593	-0.603977737	-0.362061333	-0.58193202	1.769938605	1.07403954	-0.32806947	0	0	0	0	0	0	0	0	0
ENSG00000146909	NOM1	Atlas_Analysis	1.397910963	0.902371426	1.294306363	-0.266691022	0.140997822	0.46246713	0.005344936	-0.127653372	0	0	0	0	0	0	0	0	0
ENSG00000147010	SH3KBP1	Atlas_Analysis	-0.154429322	1.001798826	-0.389735482	-0.445222763	0.575402876	0.605269937	0.497724839	-0.14368177	0	1	0	0	0	0	0	0	0
ENSG00000147044	CASK	Atlas_Analysis	-0.233705893	0.212375971	-0.186250974	-0.081889191	0.057766216	0.445325433	0.802695571	-0.058295996	0	0	0	0	0	0	0	0	0
ENSG00000147100	SLC16A2	Atlas_Analysis	-1.28761352	-0.311391613	-0.380796158	-0.431464267	-0.248175589	1.224881742	1.275469126	-0.03485559	0	0	0	0	0	0	0	0	0
ENSG00000147162	OGT	Atlas_Analysis	1.977021753	1.258565819	1.504817817	0.66536086	-0.306156262	-0.296895011	-0.248885223	0.189245457	0	0	0	0	0	0	0	0	0
ENSG00000147180	ZNF711	Atlas_Analysis	0.689490625	0.441193826	1.043279992	0.118763912	-0.316373826	0.071168847	-0.160870081	-0.337151828	0	0	0	0	0	0	0	0	0
ENSG00000147202	DIAPH2	Atlas_Analysis	-0.20443781	0.443342603	0.280260428	-0.306213431	0.550463262	1.444443183	0.491615926	0.151860053	0	0	0	0	0	0	0	0	0
ENSG00000147231	CXorf57	Atlas_Analysis	0.898395557	0.765764346	0.884538877	-0.180361123	-0.280145907	-0.294461148	-0.631000672	0.06812291	1	0	0	0	0	0	0	0	0
ENSG00000147257	GPC3	Atlas_Analysis	-0.995932458	-1.462867094	-1.296461116	-0.172908354	-1.02602161	-0.135558552	0.779666537	0.154538587	0	0	0	0	0	0	0	0	0
ENSG00000147439	BIN3	Atlas_Analysis	0.883288007	-0.009879037	1.341641198	0.591427941	0.148328298	0.135928723	-0.170736114	0.146898954	1	0	0	0	0	0	0	0	0
ENSG00000147454	SLC25A37	Atlas_Analysis	2.169335298	1.343698994	2.690270597	0.778186622	0.229404303	-0.221115248	0.37895618	0.612117068	0	0	0	0	0	0	0	0	0
ENSG00000147457	CHMP7	Atlas_Analysis	-0.080341819	0.77572201	-0.25377099	-0.744756296	0.221144187	-0.872209569	0.086495191	-0.162670417	0	1	0	0	0	0	0	0	0
ENSG00000147475	ERLIN2	Atlas_Analysis	-0.453444177	0.324159324	-0.204383615	-0.472572875	-0.124741426	1.921587976	2.206140004	-0.150732037	0	0	0	0	0	0	0	0	0
ENSG00000147526	TACC1	Atlas_Analysis	0.503694875	0.147639511	0.580646062	-0.077898378	0.373352833	2.275594344	1.691694863	-0.043482014	0	0	0	0	0	0	0	0	0
ENSG00000147548	WHSC1L1	Atlas_Analysis	0.47162347	0.773111781	1.072477715	0.314638925	0.304263161	1.110654683	0.452188741	-0.186772166	0	0	0	0	0	0	0	0	0
ENSG00000147601	TERF1	Atlas_Analysis	-0.056825745	0.22559604	-0.202504284	-0.463034403	-0.250984395	0.943752577	0.043391964	-0.231628432	0	0	0	0	0	1	0	0	0
ENSG00000147649	MTDH	Atlas_Analysis	-0.354018881	0.384256875	-0.338716662	-0.254904975	-0.386579262	1.897096106	0.899370193	-0.165537559	0	0	0	0	0	0	0	0	0
ENSG00000147650	LRP12	Atlas_Analysis	-0.879424773	0.141086987	-0.24104532	-1.511533106	-0.566561622	0.373913616	0.892304159	-0.590090226	0	0	0	0	0	0	0	0	0
ENSG00000147654	EBAG9	Atlas_Analysis	-0.101110445	0.770440757	-0.473100078	-0.656556697	-0.957529812	-0.026003927	0.010595841	-0.097246718	0	1	0	0	0	0	0	0	0
ENSG00000147679	UTP23	Atlas_Analysis	0.094560568	1.273871567	0.072269288	-0.213679732	-0.488064788	0.480346316	0.003403489	-0.359602158	0	1	0	0	0	0	0	0	0
ENSG00000147789	ZNF7	Atlas_Analysis	1.272416173	1.042805233	0.914166275	-0.240775638	-0.158666661	-0.721888031	-0.610988964	0.199045795	1	0	0	0	0	0	0	1	0
ENSG00000147799	ARHGAP39	Atlas_Analysis	1.197624833	-0.71520994	0.820254694	1.046432741	0.398874114	0.286395407	-0.002634502	0.581113381	0	0	0	0	0	0	0	0	0
ENSG00000147813	NAPRT1	Atlas_Analysis	1.200237754	0.323172668	0.242783268	0.081349461	-0.543094906	-0.647255108	-1.284052131	0.547248415	0	0	0	0	0	0	0	0	0
ENSG00000147854	UHRF2	Atlas_Analysis	1.545660005	1.308284073	1.850668451	0.403420224	-0.510375654	-0.139964137	-0.44055267	-0.000486598	0	0	0	0	0	0	0	0	0
ENSG00000147905	ZCCHC7	Atlas_Analysis	-0.387576542	1.036785512	0.120968787	-0.881337605	-0.160233272	0.155951701	-0.639761521	-0.210876208	0	1	0	0	0	0	0	0	0
ENSG00000147955	SIGMAR1	Atlas_Analysis	-0.662543639	-0.787759805	-0.433127053	-0.043038254	-0.466994241	0.397383016	1.023208759	0.066433158	0	0	0	0	0	0	0	0	0
ENSG00000148019	CEP78	Atlas_Analysis	0.693912068	0.803662007	0.775984616	0.211422282	0.135609446	0.725440059	0.08112568	-0.10964548	0	0	0	0	0	0	0	0	0
ENSG00000148110	HIATL1	Atlas_Analysis	-0.172252937	-0.504567163	-0.15978134	-0.022658516	-0.287808553	0.946912662	0.348929993	-0.093607934	0	0	0	0	0	0	0	0	0
ENSG00000148153	INIP	Atlas_Analysis	-0.43946187	0.219927405	-0.049584693	-0.682871495	0.594008352	1.080930803	0.856651342	-0.106822738	0	0	0	0	0	0	0	0	0
ENSG00000148154	UGCG	Atlas_Analysis	-0.412875303	0.763103805	0.070201072	-0.443320005	0.1042351	2.042453586	1.207078955	0.223392751	0	1	0	0	0	0	0	0	0
ENSG00000148175	STOM	Atlas_Analysis	-0.656321119	-0.594648359	-0.582651406	0.165336915	-0.259945206	1.170486355	0.727270462	0.05805322	0	0	0	0	0	0	0	0	0
ENSG00000148187	MRRF	Atlas_Analysis	0.836823729	0.268886547	1.340900528	-0.18885724	-0.501612853	-0.403429556	-0.374167879	-0.101439237	0	0	0	0	0	0	0	0	0
ENSG00000148200	NR6A1	Atlas_Analysis	1.185176548	0.545924871	1.307186814	0.4112267	0.340392811	0.705341612	-0.093861869	-0.482768615	0	0	0	0	0	0	0	0	0
ENSG00000148248	SURF4	Atlas_Analysis	-0.508777651	-0.267898095	-0.489536738	-0.076433428	0.188867902	1.82786199	1.903749828	0.215497282	0	0	0	0	0	0	0	0	0
ENSG00000148297	MED22	Atlas_Analysis	0.933223987	-0.187196458	1.09146299	0.583075693	0.886385205	0.431304902	0.074820081	0.31813963	0	0	0	0	1	0	0	0	0
ENSG00000148341	SH3GLB2	Atlas_Analysis	1.46068961	-0.095027171	1.14548323	1.301373962	0.052727106	-1.515098575	-0.416945288	0.698044107	0	0	0	0	0	0	0	0	0
ENSG00000148343	FAM73B	Atlas_Analysis	1.20390715	-0.151694988	0.849766802	1.062344605	-0.122026301	-0.35451772	0.165710489	0.459730033	0	0	0	0	0	0	0	0	0
ENSG00000148358	GPR107	Atlas_Analysis	-0.295861448	0.286709605	0.302211083	0.09201829	0.304638089	2.151445412	1.830467056	-0.042491788	0	0	0	0	0	0	0	0	0
ENSG00000148362	C9orf142	Atlas_Analysis	0.242118516	-1.960697561	-0.022821493	0.697089055	-0.615999214	-0.957685261	-0.833646365	0.760515035	0	0	0	0	0	0	0	0	0
ENSG00000148384	INPP5E	Atlas_Analysis	1.626635613	0.363064552	1.057761721	0.843813125	-0.005621138	-0.974570211	-0.190498418	0.570311701	0	0	0	0	0	0	0	0	0
ENSG00000148399	DPH7	Atlas_Analysis	0.894913182	-0.956626719	0.513618699	0.408684096	-0.298957289	-1.161479421	-0.490714705	0.062140207	0	0	0	0	0	0	0	0	0
ENSG00000148400	NOTCH1	Atlas_Analysis	0.487323114	-0.497432237	0.199137746	0.82700872	-0.134987023	1.574262071	0.861004396	1.100295503	0	0	0	0	0	0	0	0	0
ENSG00000148411	NACC2	Atlas_Analysis	1.13697543	0.632773976	1.273747879	0.423866499	0.518811154	0.295364706	-0.07307088	0.492533084	1	0	0	0	0	0	0	0	0
ENSG00000148429	USP6NL	Atlas_Analysis	-0.030609686	0.25440428	-0.010988949	-0.555951823	0.298892544	0.956801113	0.424573612	-0.206246164	0	0	0	0	0	0	0	0	0
ENSG00000148468	FAM171A1	Atlas_Analysis	-0.152701242	-0.125820993	-0.020707175	-0.31758012	0.195780371	1.199909055	1.033937052	-0.127316854	0	0	0	0	0	0	0	0	0
ENSG00000148498	PARD3	Atlas_Analysis	-0.420207098	-0.025797512	-0.505800211	0.149772386	0.410634334	0.814066213	0.353322704	0.011616015	0	0	0	0	0	0	0	0	0
ENSG00000148606	POLR3A	Atlas_Analysis	-0.055995547	0.497064734	-0.182879137	0.393029548	0.651887693	0.855163348	0.227246058	-0.151689089	0	0	0	0	0	0	0	0	0
ENSG00000148690	FRA10AC1	Atlas_Analysis	0.625403278	1.021412145	0.737284557	0.452167747	-0.331121024	0.129803665	0.220643014	-0.184445959	0	0	0	0	0	0	0	0	0
ENSG00000148700	ADD3	Atlas_Analysis	-0.104570962	0.788797416	0.155666832	0.273615952	0.419471241	0.750738048	0.334948763	-0.07297797	0	1	0	0	0	0	0	0	0
ENSG00000148719	DNAJB12	Atlas_Analysis	0.412263379	0.154757638	0.228727149	0.423243008	0.484999922	1.693133581	0.987277789	0.301521375	0	0	0	0	0	0	0	0	0
ENSG00000148730	EIF4EBP2	Atlas_Analysis	-0.281423452	0.266511179	0.092961769	-0.631509346	0.424107871	0.794999481	0.520061853	-0.185762962	0	0	0	0	0	0	0	0	0
ENSG00000148773	MKI67	Atlas_Analysis	0.769532415	1.031229705	1.914863382	-0.033950837	0.67214927	1.711063782	0.682802763	0.036818473	0	0	1	0	0	1	0	0	0
ENSG00000148824	MTG1	Atlas_Analysis	1.857999023	1.234328952	1.489697825	0.738387757	-0.225124468	-0.488323787	-0.910389052	0.400152382	0	0	0	0	0	0	0	0	0
ENSG00000148840	PPRC1	Atlas_Analysis	1.23486668	0.602224653	0.734169427	0.365290396	0.167887656	0.085428838	-0.513296087	0.124609994	0	0	0	0	0	0	0	0	0
ENSG00000148841	ITPRIP	Atlas_Analysis	-0.656306153	0.493010405	-0.076460594	0.250342899	0.427003769	2.029004306	1.518575056	0.202450141	0	0	0	0	0	0	0	0	0
ENSG00000148842	CNNM2	Atlas_Analysis	-0.325992694	-3.087222405	0.659711595	-0.257363099	0.075354048	1.914484946	1.749484252	0.221037878	0	0	0	0	0	0	0	0	0
ENSG00000148843	PDCD11	Atlas_Analysis	-0.090704774	0.381764483	-0.310357634	-0.381086798	0.216407722	1.235452237	-0.032977046	0.007093209	0	0	0	0	0	1	0	0	0
ENSG00000148943	LIN7C	Atlas_Analysis	0.427994703	1.177882745	0.56273545	-0.055888138	0.52195457	1.254893843	0.47327072	-0.176001274	0	0	0	0	0	0	0	0	0
ENSG00000149091	DGKZ	Atlas_Analysis	1.267975375	0.736862263	0.390380264	0.85803663	0.160261264	0.064806102	0.211935125	0.492020121	0	0	0	0	0	0	0	0	0
ENSG00000149115	TNKS1BP1	Atlas_Analysis	0.871329252	0.393492361	0.689436013	0.549053733	0.73850356	0.945868657	0.207421128	0.325499132	1	0	0	0	0	0	0	1	0
ENSG00000149150	SLC43A1	Atlas_Analysis	0.649092162	1.296826565	0.467564527	0.33596079	-1.018388349	0.456167545	0.387663321	-0.141421135	0	0	0	0	0	0	0	0	0
ENSG00000149177	PTPRJ	Atlas_Analysis	-0.416161923	-0.344115544	0.131381138	0.51121753	-0.264596583	1.105684205	1.078600249	-0.208752073	0	0	0	0	0	0	0	0	0
ENSG00000149187	CELF1	Atlas_Analysis	1.134499707	0.636806258	1.080751357	0.267066509	0.483265778	0.425778359	0.229396711	-0.039057029	1	0	0	0	0	0	0	1	0
ENSG00000149212	SESN3	Atlas_Analysis	0.594205413	0.329338119	1.526787956	0.676743187	0.403613063	0.647934635	0.22669258	-0.166703956	0	0	1	0	0	0	0	0	0
ENSG00000149218	ENDOD1	Atlas_Analysis	-0.773252693	-1.689741396	-0.364005008	-0.667345244	0.040057115	2.078724964	1.712501086	0.02096248	0	0	0	0	0	0	0	0	0
ENSG00000149257	SERPINH1	Atlas_Analysis	-1.296009903	-2.557386003	-1.108369345	0.543209757	-0.402439521	0.614933481	1.683387825	0.51788467	0	0	0	0	0	0	0	0	0
ENSG00000149294	NCAM1	Atlas_Analysis	-0.058790377	0.569180423	0.493200185	0.321336543	-0.082555278	2.026628831	2.291052719	0.150610098	0	0	0	0	0	0	0	0	0
ENSG00000149308	NPAT	Atlas_Analysis	0.325279568	1.150337918	0.371320024	-1.053214024	0.375142281	0.650509338	0.461733902	-0.027259541	0	1	0	0	0	0	0	0	0
ENSG00000149311	ATM	Atlas_Analysis	0.907314491	1.124030824	1.423699667	0.807453939	0.284566679	0.481218325	0.161740319	-0.066186606	0	0	0	0	0	0	0	0	0
ENSG00000149328	GLB1L2	Atlas_Analysis	0.535379985	0.410329851	0.159403083	-0.297729927	-0.342348505	1.156466879	1.51104847	0.088942533	0	0	0	0	0	0	0	0	0
ENSG00000149428	HYOU1	Atlas_Analysis	-0.359374286	-0.256195449	-0.5474597	0.17990195	-0.001722105	1.6456008	1.716801749	0.20101495	0	0	0	0	0	0	0	0	0
ENSG00000149476	DAK	Atlas_Analysis	0.362547729	0.351172886	0.064686162	0.992098661	0.210645618	-1.007875226	-0.218149802	0.259520928	0	0	0	0	0	0	0	0	0
ENSG00000149483	TMEM138	Atlas_Analysis	1.282043738	0.724927343	0.822934295	0.494586546	-0.301809913	-0.611003016	-0.192469481	0.386828918	0	0	0	0	0	0	0	0	0
ENSG00000149485	FADS1	Atlas_Analysis	-0.643993868	0.080474651	-0.421840938	-0.391314917	0.102963657	1.833052602	1.847512526	-0.06226409	0	0	0	0	0	0	0	0	0
ENSG00000149499	EML3	Atlas_Analysis	1.250698308	1.25551504	0.737473052	0.727563717	0.103194044	-0.436588911	-0.401021586	0.412131389	0	0	0	0	0	0	0	0	0
ENSG00000149541	B3GAT3	Atlas_Analysis	0.103263032	-0.355658833	-0.445548816	0.441834914	-0.12993756	-0.149814692	0.996942491	0.547766054	0	0	0	0	0	0	0	0	0
ENSG00000149577	SIDT2	Atlas_Analysis	0.627857873	-1.560565568	0.061430181	0.601665389	-0.13117898	-0.279048513	1.232317616	0.049057226	0	0	0	0	0	0	0	0	0
ENSG00000149639	SOGA1	Atlas_Analysis	0.209876455	1.649874399	0.921096445	0.457315184	0.736436377	1.050406454	0.360020736	0.217648253	0	1	0	0	0	0	0	0	0
ENSG00000149657	LSM14B	Atlas_Analysis	0.832707826	0.35547769	0.86674528	0.718185594	0.534099468	0.668478508	0.152923672	0.232797889	1	0	0	0	0	0	0	0	0
ENSG00000149716	ORAOV1	Atlas_Analysis	2.19653468	1.394653053	2.099955248	1.350663602	0.211872907	-0.672932679	0.165448884	0.353943034	0	0	0	0	0	0	0	0	0
ENSG00000149930	TAOK2	Atlas_Analysis	1.293172263	0.832259402	0.728053487	0.671580975	0.408078563	0.543258642	0.138914416	0.521793065	0	0	0	0	0	0	0	0	0
ENSG00000150093	ITGB1	Atlas_Analysis	-1.078933232	0.240798664	-0.514878378	-0.846871241	-0.564491938	1.579751814	1.386028499	-0.145668988	0	0	0	0	0	0	0	0	0
ENSG00000150347	ARID5B	Atlas_Analysis	-0.359380023	-4.444562829	-0.075937215	0.468288972	0.672676086	1.104663233	0.004098415	-0.402874207	0	0	0	0	0	0	0	0	0
ENSG00000150403	TMCO3	Atlas_Analysis	0.130277261	0.148504534	-0.151553456	-0.016299388	-0.114019362	1.197455346	1.229425287	0.195397888	0	0	0	0	0	0	0	0	0
ENSG00000150457	LATS2	Atlas_Analysis	-0.317769171	1.048982055	-0.393533202	0.244689353	0.069111753	0.568738741	-0.050377639	-0.386689031	0	1	0	0	0	0	0	0	0
ENSG00000150471	LPHN3	Atlas_Analysis	-0.808297782	0.744721002	-0.509779733	-0.036722365	0.07985012	1.960081987	1.348598213	0.205700087	0	0	0	0	0	1	1	0	0
ENSG00000150687	PRSS23	Atlas_Analysis	-0.731126663	-1.71987457	-0.612858472	-0.360618199	0.300824167	1.503221697	1.523916833	0.101140122	0	0	0	0	0	0	0	0	0
ENSG00000150867	PIP4K2A	Atlas_Analysis	-0.575957953	0.458902247	-0.781151845	-0.555749373	0.649616592	0.919062344	0.344464749	-0.100633908	0	0	0	0	0	0	0	0	0
ENSG00000150893	FREM2	Atlas_Analysis	-0.071308437	0.642499449	0.207170599	-0.339859735	-0.151651543	1.65802592	1.915180963	-0.085432228	0	0	0	0	0	0	0	0	0
ENSG00000150938	CRIM1	Atlas_Analysis	-0.318564881	0.483678328	-0.322194838	-0.101204666	-0.043175179	1.343638706	1.252901908	-0.043429	0	0	0	0	0	0	0	0	0
ENSG00000151151	IPMK	Atlas_Analysis	0.16984373	0.503628803	0.900952978	0.260286661	0.367869374	1.804389613	0.391860611	-0.180183147	0	0	0	0	0	1	0	0	0
ENSG00000151176	PLBD2	Atlas_Analysis	0.026699216	0.205184444	-0.482470257	-0.653569995	-0.131572838	1.66225287	1.783010238	-0.12182524	0	0	0	0	0	0	0	0	0
ENSG00000151233	GXYLT1	Atlas_Analysis	-0.27737595	0.084010398	0.333773439	-0.673488173	0.055605318	1.730002566	1.701464147	-0.132384037	0	0	0	0	0	0	0	0	0
ENSG00000151292	CSNK1G3	Atlas_Analysis	-0.123483952	1.082830105	0.008175501	-0.068560691	0.114498057	0.6844357	0.160241054	0.036160718	0	1	0	0	0	0	0	0	0
ENSG00000151338	MIPOL1	Atlas_Analysis	-0.129389102	1.331386588	0.552286449	0.048820081	-0.251891819	-0.240758536	-0.666719944	-0.380216336	0	1	0	0	0	0	0	0	0
ENSG00000151348	EXT2	Atlas_Analysis	-1.083734554	-1.113669113	-0.76155158	-0.032634662	-0.458436061	0.871484665	1.639662307	0.065960892	0	0	0	0	0	0	0	0	0
ENSG00000151353	TMEM18	Atlas_Analysis	0.998762318	1.029496698	0.840591191	-0.111535031	-0.56899005	-0.030548858	0.157059697	0.054836727	1	0	0	0	0	0	0	0	0
ENSG00000151414	NEK7	Atlas_Analysis	0.059397085	0.39373959	0.434423389	-0.330831092	0.161807422	1.033228488	0.086385951	-0.268774175	0	0	0	0	0	0	0	0	0
